Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901327009,6.205529679,5.84349599,6.619895357,5.925838557,4.076096334,-0.105914263,1.166528247,3.253782729,4.509444001,5.499082151,5.278879991,6.623463215,8.493177587,10.83202883,5.574886362,-5.455533231,5.871256109,2.847218178,1.896742271,0.666535042,2.641589746,4.81489967,2.132727784,2.989520318,3.650123358,2.511588141,-4.754325341
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.203005809,5.049793457,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.422521568,3.250531336,-4.229261389
Sweden,,5.68129281,4.259047228,5.327933788,6.8211645,3.821507586,2.090844289,3.365388583,3.638505664,5.009075215,7.28920626,0.944646246,2.288738794,3.967981154,3.198195646,2.552862643,1.058104877,-1.596258566,1.75154805,3.840003477,1.699971439,0.454830417,1.248664679,1.90063873,4.229535245,2.160373746,2.691323173,3.353842984,2.559038665,2.654806927,0.754674769,-1.145974869,-1.15859276,-2.06561637,3.929972837,3.935192926,1.579456406,3.070526593,4.311836353,4.247184144,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.795335142
Eswatini,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.391309307,3.862271882,0.913196495,2.203324126,1.100718394,2.026570236,2.371609694,2.243919525,-1.637027507
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.199994022,4.600002996,1.39054667,1.306727883,1.580384638,0.4,0.5,-5.8,-6.6,,
Seychelles,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-4.248522589,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828834,6.018076825,4.504785244,4.937385619,4.562623278,4.821336987,1.327618768,1.552403379,-10.72048707
Syrian Arab Republic,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-3.807819134,9.916003775,25.02760713,-8.545176526,24.12722995,19.52460785,10.96171913,-1.273737974,8.726630988,3.632355619,11.98320186,9.5077117,2.122151352,1.429173949,-4.07174187,6.115070054,-4.945702981,1.90754651,13.26628909,-8.958214011,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.490218992,5.610956374,5.324551483,-26.80000429
Chad,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-0.890209999
East Asia & Pacific (IDA & IBRD countries),,-13.31053518,-0.641603256,6.447930743,10.77715801,10.76262404,7.99364585,-1.39980943,1.767100884,11.36934796,13.43766462,6.772512821,4.910653799,8.276472955,3.961511822,6.729671615,2.820367389,7.671056692,9.228982516,7.139003059,7.532609471,5.603938549,6.424402854,7.685129446,9.926448045,7.869388142,7.165417718,9.154364891,9.779857286,5.700812074,5.162149562,8.02329926,11.19681941,11.29586924,10.94549634,9.877940587,9.060811743,7.339410484,2.879355792,6.385871442,7.644261635,6.983004084,8.067561648,8.953252802,9.128182454,9.98654463,11.09490579,12.50808993,8.626198911,7.993579241,9.933123271,8.647851055,7.583461241,7.302496355,6.979092398,6.701874242,6.556250073,6.705595445,6.515090526,5.75114082,1.277811247
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.435908798,-5.491315309,-9.410491545,-4.59288555,-8.587258781,-0.249271506,1.064313177,2.941717589,-0.641470595,2.473099698,7.370805196,2.640566702,4.997266071,6.180071916,7.863855251,6.673812509,7.846010484,7.608298653,4.456388669,-4.651600076,4.71096449,5.735237929,3.4383272,3.603646959,2.394544046,1.454044763,1.964500912,4.224765677,3.50640035,2.620895186,-1.817630805
Togo,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371557,5.023691853,10.83086834,2.524302645,0,7.625157551,3.837484001,4.832849119,2.440541185,-2.05152259,6.95908537,11.04543451,-5.167742641,14.57695611,-3.315186078,-3.582402546,-5.414007787,5.555555042,5.555552169,1.586504312,0.51016218,6.642369772,4.060021684,-0.243656136,-0.699967493,-3.980686816,-15.09582748,14.98241435,7.845832321,8.836211627,14.37737757,-2.299876567,2.481751436,-0.78347961,0.823438749,3.826622582,6.720171421,-0.978665336,-4.666299379,2.650132097,-1.175120389,4.062252828,5.537910972,6.099259161,6.398199052,6.543507031,6.112343078,5.920588571,5.742868453,5.559079306,4.347748238,4.9762131,5.459921448,1.752800749
Thailand,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.189585496,2.266433672,-6.087220285
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,5.999999264,6.89999962,7.100001403,7.599999387,7.399999638,4.499999517
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.3,
Latin America & the Caribbean (IDA & IBRD countries),,6.625571359,3.78175711,1.896574634,7.201944282,5.713892089,4.129743441,4.446329067,7.586161035,6.903334984,6.055777786,6.946901095,7.30331065,8.177058251,6.883177253,3.636189215,5.294883894,4.661217174,3.652763265,7.415810698,7.001751758,0.440314961,-0.560045361,-2.272153441,3.628897604,3.272902169,4.073264098,3.325439776,0.37107521,1.76359517,0.193764172,3.554519944,2.825718239,4.406110063,5.294815125,0.778026577,4.064012146,5.333660119,2.622752808,0.385869306,3.54618015,0.269204395,0.491345798,2.605009225,5.534931503,4.110690324,5.179296507,5.459580948,3.901516221,-2.045291564,6.740946117,4.631982349,2.581163081,2.97947348,1.433785422,0.498947277,-0.153273292,1.983317851,1.727648854,0.823649941,-6.641655429
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34768915,-6.700689283,-2.182275573,0.400003531,3.018182523,-4.106163715,10.22882431,11.33596537,9.989625539,9.459876642,5.805105362,6.021571005,2.119224319,4.449568823,2.910035015,3.36489797,-4.103609745,-1.053902251,18.7235248,-8.702548486
Middle East & North Africa (IDA & IBRD countries),,,,,,,6.997639385,8.928528647,11.04014402,12.19824518,9.244823164,8.696623696,13.34840868,6.788122334,6.509347679,1.050571947,15.18923044,-0.466667951,-5.192170884,-2.117651096,-9.920718218,0.084091623,14.81204696,4.416361405,-0.716085617,3.312554803,-2.076315261,2.003258088,-0.076122533,2.35476293,12.23346784,-1.11030973,4.933284824,2.945251015,1.977784548,2.833502431,6.059345758,3.477092104,6.705746777,4.415184608,6.388604307,2.511342892,3.019121478,1.749896712,7.857888426,4.250974802,5.162780638,6.127421347,3.95197683,2.866280613,5.291147301,-0.676382756,2.605807527,1.991146271,2.191051519,0.668780774,6.856053209,2.871650612,0.106357997,0.244646101,-2.998191539
Tonga,,,,,,,,,,,,,,,,,,,,,,,4.741265411,1.982402713,1.738391961,6.558463459,2.118660865,2.985637788,-1.881872049,0.38990681,-2.044091435,6.414947574,0.251975664,3.738055383,4.952521321,7.378535826,1.805531217,1.223449617,2.458759103,3.710880967,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.300009404,0.734030017,
South Asia (IDA & IBRD),,4.195123519,3.396177666,5.260293575,7.76660873,-0.663166442,1.183318383,6.117235664,4.567530106,5.777823752,5.841410811,0.616634764,-1.797980139,3.836106538,2.458915371,6.933111507,2.569014116,6.25516644,6.111545525,-2.640769783,6.459337832,6.417843741,3.819960885,6.661805629,4.216060379,5.431320093,4.817943449,4.229075639,8.390471878,5.389364265,5.394304977,2.055561643,5.774651173,4.32500469,5.953539375,6.847105117,6.743581105,3.733697989,5.491951147,7.576891502,4.107516225,4.44528199,3.601773608,7.253686734,7.510432861,7.519127512,7.62582922,7.233357128,3.260452732,6.9325385,7.467730362,5.097585745,5.476509004,6.015648055,6.895597843,7.36690577,7.66991354,6.603775932,6.442938162,4.026405007,-6.207843418
Sub-Saharan Africa (IDA & IBRD countries),,0.961269582,6.015531941,6.427573,5.106125123,4.645326244,1.404916225,-1.534959344,2.986409642,9.76838634,10.60419454,8.039166458,2.800377474,4.418349829,7.882252437,-0.550567586,5.320100594,2.836867914,-0.478468118,4.223429437,3.719173399,-1.173371006,-1.297201577,-2.606443954,2.244983016,2.135728581,1.886139089,2.86875081,4.501118794,2.442867187,2.668570735,0.350867999,-0.361572433,-1.266547605,0.988310756,3.404164399,5.21767458,3.490355361,2.513182456,2.126722637,3.30610119,4.295056075,6.548092751,4.163317585,6.619964335,6.26448337,6.233567218,6.587452506,5.523637264,3.553283959,5.876324419,4.65085482,4.096678074,5.379241642,5.115835149,2.937204639,1.288408691,2.730942271,2.786316812,2.573683698,-2.015470038
Trinidad and Tobago,,14.03707086,2.742463144,5.604597247,7.630499772,0.693850282,4.056821561,2.042517716,5.215141612,2.730684612,3.533635676,1.040335828,5.780346821,1.656420765,3.807604009,1.47796537,6.405145378,9.121790389,10.0164805,3.59936751,10.39081014,4.577208558,3.799318071,-10.30032848,-5.750906169,-4.119419554,-3.279163048,-4.561778538,-3.919724051,-0.829914211,1.509167842,3.112407866,10.09297951,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,1.269964365,2.229074805,-0.912544969,1.483781034,-5.601818139,-2.987340197,0.066049775,-1.246427336,-7.831876497
Tunisia,,,,,,,3.454867893,0.161952472,10.40972858,4.747815409,4.669631776,10.56019747,17.74271827,-0.654643505,8.074782332,7.156099909,7.876852653,3.411095854,6.440473533,6.567521173,7.418739595,5.514072828,-0.493737603,4.681917384,5.748843265,5.648573235,-1.446988414,6.701371095,0.072159078,1.746699129,7.949819436,3.904545301,7.805728857,2.189828889,3.178411391,2.351669888,7.146080839,5.440943436,4.783762572,6.054634515,4.709972903,3.796271547,1.322557147,4.702399649,6.235790615,3.486545622,5.244099762,6.709521019,4.237781547,3.043450093,3.511164066,-1.917695771,4.088550139,2.821657051,2.872822672,1.165860578,1.249338582,1.918055729,2.663592389,1.043261757,-8.600310283
Turkey,,1.156069385,5.571428582,9.066305552,5.459056798,2.823529543,11.21281504,4.732510244,6.77799601,4.081145621,3.233508973,5.566694501,7.425788326,3.262334518,5.594474403,7.17411269,10.46117956,3.406669804,1.502933011,-0.62411357,-2.447350426,4.856648767,3.563227812,4.971080777,6.712015712,4.241335716,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.404150257,-3.263168406,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,2.958966728,0.916534796,1.756650763
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609164985,2.788866584,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,7.515954206,-3.835748821,4.576823704,1.348012682,9.142893933,3.034723153,4.094017717,2.5,9.756097561,4.4
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443407,7.045071644,2.071988211,0.584322134,1.205800808,1.567661766,3.569911868,4.544366802,3.525278191,3.708511596,4.863863755,4.520784635,6.070808288,7.093194984,6.672789829,7.50381466,7.476319258,6.53222139,6.768535202,5.68641686,5.269105248,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.785680114,5.444967632,5.791371376,2.003858269
Uganda,,,,,,,,,,,,,,,,,,,,,,,,5.744557709,-0.344676681,-3.306380003,0.390086946,3.961902787,8.267073544,6.361941247,6.474140151,5.554095496,3.418356891,8.326292521,6.403635743,11.52324381,9.072114582,5.100001863,4.905265484,8.053948377,3.141907338,5.183661126,8.732685764,6.473258672,6.807233344,6.332565116,10.78474439,8.412425965,8.708751901,6.801517348,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859863,4.781000291,3.809129029,6.162619139,6.803326813,2.857581274
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103211,-6.345235128,-8.410643889,-9.69899858,-14.22610688,-22.93404554,-12.20000002,-9.999999975,-3.000000027,-1.899999983,-0.199999995,5.899999999,9.203694816,5.24934062,9.515923065,12.10876949,2.997300112,7.439917934,7.593520408,2.304024911,-14.75856217,3.834392505,5.465501846,0.238681721,-0.02669789,-6.552631294,-9.772960791,2.235067619,2.466035625,3.405295518,3.221483145,-4.020317714
Upper middle income,,0.182269322,3.014018415,3.902922062,8.743121585,7.357249162,5.666622345,3.34528638,5.901953614,7.891350386,7.990559838,6.762535882,6.681004901,8.006942778,6.293816916,5.034703665,4.899915076,4.706462767,4.753009174,6.94195516,6.589122126,2.176044368,1.998421816,0.860105091,6.207064876,5.021716722,4.984757711,5.578957742,3.79395418,2.255800046,1.319120579,1.007381702,1.032437282,4.189084034,3.689742831,3.611721544,5.271988255,5.671379398,3.024162686,3.603149133,6.360890082,3.656421415,4.760305557,5.920361686,8.176521694,7.692016814,8.876440203,9.642725462,6.569959727,2.667494373,8.283257964,6.934500399,5.829935916,5.620407425,4.756122098,4.283672082,4.234806277,5.21656347,4.885469645,4.117840499,-0.649701384
Uruguay,,2.493037918,-1.57454885,0.170458855,2.44052078,1.045604053,3.062855935,-3.656834112,1.888911744,5.864740633,2.333213382,-0.251711532,-1.319569861,0.275199617,2.895344599,6.096914313,3.935470176,1.455461179,5.373985348,6.199116731,5.843400901,1.559559829,-9.757871461,-10.27439919,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901025,0.297348378,3.538808504,7.931588414,2.657546107,7.281342644,-1.447598969,5.577957764,8.547683201,4.518890097,-1.939212154,-1.929930638,-3.844129949,-7.732007206,0.805283915,5.004160334,7.460132138,4.098577364,6.541510842,7.176144668,4.243494175,7.803409666,5.162133029,3.538178707,4.637538641,3.238791217,0.370741265,1.689798164,1.627753973,0.477907184,0.350447153,-5.858721243
United States,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,-0.346648734,3.293351653,5.258907331,5.645722571,-0.540551663,-0.205456064,5.388139293,4.624153064,5.53530496,3.166145311,-0.256749677,2.537719298,-1.802887407,4.583913364,7.236633158,4.169656215,3.462645977,3.459251985,4.177061284,3.672648159,1.885964958,-0.108264787,3.522440523,2.751781042,4.028793263,2.684217275,3.772565502,4.381775174,4.481407561,4.753235983,4.127484017,0.998340792,1.741695251,2.861210768,3.798891125,3.513213799,2.854972294,1.876171454,-0.136579803,-2.536757067,2.56376656,1.550835505,2.249545852,1.842081071,2.525973446,3.07551465,1.711426774,2.332679395,2.996464352,2.161176515,-3.486140408
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000004,-11.2,-2.300000006,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.834999999,4.16383825,3.973488192,4.232627382,7.449000605,6.950007197,7.451418476,9.473005305,9.029161017,8.050933328,7.597167961,7.784905864,7.375687986,7.584537849,7.17939955,7.447705075,6.094210239,4.46152609,5.446444862,5.79837496,1.647797102
St. Vincent and the Grenadines,,4.527283278,3.694261801,-6.265338526,3.669725565,0.884935067,0,-9.523813464,6.509705889,2.86084497,10.74588955,2.968050584,25.83148894,-11.10133505,-8.820591531,-7.608709435,10.37682032,13.22941109,9.777046233,3.382857203,2.44320224,4.61399932,4.476429772,2.167878054,6.587650005,6.177907709,5.600734205,0.43807517,14.07421273,1.405076286,6.942727397,-1.864689129,4.268973825,6.801949416,-1.297155895,7.766651721,1.287906805,3.505152757,4.090199571,2.71030492,1.639033243,1.709991316,6.32121541,7.689536647,4.156329273,2.488357778,7.687938632,3.342810895,1.584489485,-2.099141864,-3.353369,-0.419296168,1.382087412,1.832976653,1.21403892,1.330275498,1.897440944,1.000357879,2.163128944,0.494924137,-2.728124332
"Venezuela, RB",,3.192519439,8.532933763,3.900951164,11.12934529,4.162866665,1.510250111,2.833869031,7.337232658,0.706036796,7.711914381,1.47929121,1.282805036,7.109957895,2.069333202,2.89625778,7.727739847,6.270783513,2.346896372,0.764355145,-4.421322364,-0.362810903,-2.071006071,-3.764817123,1.442164633,0.193300161,6.510345028,3.581649938,5.82136842,-8.569882013,6.467940853,9.729887977,6.060473262,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.334104343,2.939659618,3.632264529,3.625815809,4.03545603,0.941704036,-6.64149267,0.904116108,-8.158453195,-15.01925546,-5.83081571,-0.866217517,0.258899676,1.129761136,-0.606447494,1.509312781,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,3.805855668,2.789291575,3.583469633,5.135011671,7.364512893,5.10091814,5.960843932,8.64604746,8.072730657,8.838980952,9.540480175,9.340017496,8.152084143,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156,5.421882991,5.983654637,6.679288789,6.210811668,6.81224566,7.075788617,7.017434882,2.905835584
Vanuatu,,,,,,,,,,,,,,,,,,,,,-11.39980671,4.377956677,1.979883115,3.009629254,9.574991485,1.001623321,-0.150463359,-2.893934724,-1.692882838,1.531893521,11.6956998,3.14763848,2.585413728,0.735447995,9.081466093,1.003945041,2.327335416,4.906812678,1.176854361,0.337293222,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.465159865,2.871659844,5.602991462,3.037246028,1.260681797,3.137874086,1.010029914,0.468608459,3.12624625,0.371578452,4.688677823,6.315604199,2.900230273,3.264589732,-9.235328461
World,,3.838632911,5.281416081,5.205447852,6.568086176,5.571565943,5.669749017,4.17752313,5.989347042,5.834330769,3.660243996,4.290056643,5.634095516,6.434009015,1.827964536,0.598534309,5.28748412,4.074135925,4.060710145,4.191569717,1.806463708,1.920236469,0.404054561,2.60723432,4.681557137,3.711161049,3.464233219,3.740916528,4.655545672,3.754765873,2.923225522,1.462848524,2.061125953,1.80005896,3.284493788,3.094793501,3.612878564,3.867505174,2.816740455,3.525116969,4.49055255,2.02975786,2.339499862,3.17096887,4.46811017,4.067022402,4.501234062,4.445886365,1.998303771,-1.300103338,4.487378883,3.334494338,2.698410438,2.870533793,3.127883746,3.164986986,2.803577513,3.386968207,3.241818851,2.561759669,-3.404752635
Samoa,,,,,,,,,,,,,,,,,,,,,,,,0.431035976,1.287558088,3.919496359,5.504578339,0.483096038,-1.442299718,3.707313698,-4.421450949,-2.300009405,-0.199992237,4.099990037,-2.542098541,6.67364307,7.178972189,0.643422087,2.194889222,2.18543305,6.918794454,6.939761793,4.343996108,4.515482455,4.625000762,4.156489543,1.968808341,6.322644804,1.009087755,-4.808273849,0.479158678,4.173393458,-4.08872377,-0.418844399,0.078245335,4.272188528,8.054160438,1.044879689,-2.063273066,3.580625558,-2.742567396
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.97391478,-0.700947078,5.98014461,2.612125722,6.033231085,4.503032553,7.286082491,6.304897119,3.597140182,3.30863394,4.377008217,2.809624622,3.441470903,1.222800835,4.095282845,4.070291293,4.226086496,3.813314743,4.941931623,-6.888013195
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29349386,8.207598137,4.001966381,6.721949122,5.669371322,4.634967317,5.23111204,6.006694599,3.775530496,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.71482302,2.392885682,4.823414981,-0.188573712,-27.99454625,-9.375123818,-5.071795639,0.75244741,,
South Africa,,3.844751462,6.177883095,7.373612785,7.939781669,6.122760827,4.438308267,7.196575941,4.153444814,4.715830609,5.248674135,4.278970429,1.654762041,4.571997811,6.111054461,1.695448177,2.249904054,-0.094037534,3.014548966,3.790503812,6.620585081,5.360737419,-0.383390769,-1.846544477,5.09911491,-1.211483719,0.017834778,2.100735221,4.200132549,2.394784159,-0.317785676,-1.018219873,-2.137056889,1.233519913,3.200001049,3.099995418,4.299998961,2.600002116,0.500000905,2.399996245,4.200003476,2.699994567,3.700382352,2.949079137,4.554552745,5.277056312,5.603797657,5.360475891,3.191046741,-1.538089334,3.039730814,3.284168142,2.213354808,2.4852005,1.846991604,1.193732801,0.39908793,1.414512626,0.78705557,0.152583317,-6.959604452
Zambia,,1.361381991,-2.490839475,3.272392893,12.21404802,16.64745596,-5.570309809,7.919696512,1.248329982,-0.436915823,4.797112903,-0.086039551,9.208865142,-0.962048756,6.428158549,-2.269328924,6.220975267,-4.564236174,0.553763844,-3.023931031,3.035622351,6.167957407,-2.812782629,-1.966689298,-0.336834899,1.615310368,0.723893956,2.675661713,6.280749009,-1.023501789,-0.481072028,-0.036133384,-1.730922174,6.797274049,-8.625441952,2.897668893,6.218546489,3.814007497,-0.385746146,4.650189746,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.564602337,7.597593211,5.05723174,4.697992363,2.920375112,3.776679146,3.504336096,4.034378235,1.441784548,-3.016188903
Zimbabwe,,6.316157269,1.434470887,6.244344507,-1.106171859,4.910570587,1.523130026,8.36700893,1.97013497,12.42823583,22.56515084,8.917586642,8.329774728,2.604714697,6.625153618,-1.931223239,0.464838906,-6.860703193,-2.706922485,3.297035399,14.4206839,12.52542486,2.634297144,1.585305459,-1.907360107,6.944387766,2.099029129,1.150737205,7.552374508,5.199766444,6.988552933,5.531782396,-9.015570086,1.051458626,9.235198861,0.158025651,10.36069677,2.680594174,2.885211806,-0.817821016,-3.059189762,1.439615384,-8.894023633,-16.99507469,-5.807538055,-5.71108368,-3.461495192,-3.653326859,-17.66894629,12.01955993,19.67532314,14.19391296,16.66542877,1.989492762,2.376929327,1.779872703,0.755869251,4.699399849,3.497159535,-8.1,-8
